privacy_clause,security_clause,termination_clause,liability_clause,country_risk,penalty_amount,document_length,risk_score,risk_level
1,1,1,1,0.35372766158560043,472854.3380742576,12953,36.12307278330074,Medium
1,1,0,0,0.718937985833859,502712.76019926404,2089,72.61384533423733,High
1,1,0,1,0.6196706181875274,656412.2744889872,1572,55.09186089629817,High
0,1,1,1,0.3064100502865915,696777.0277822629,19593,59.115963948556164,High
1,1,0,1,0.29792879808121564,975704.0366184961,4819,48.84264909270112,Medium
1,1,1,1,0.39561279752725476,762778.6687244811,19124,43.87851722945309,Medium
1,1,1,1,0.07162006566019363,687797.7757168012,5667,32.57870923338238,Medium
1,1,1,1,0.9426169024876391,392458.8839307134,604,56.7913754606479,High
1,1,1,0,0.18302004019666507,117808.06448724534,1461,41.89705204974388,Medium
1,1,1,1,0.19382430232772052,58788.41944566826,780,23.903021101671488,Low
1,1,0,1,0.6470384050170777,477684.7103251447,14605,56.26762682636361,High
0,1,0,0,0.7242470472998113,668256.7126272611,19572,90.05867762851933,Critical
1,1,0,1,0.7368354595998724,650159.8512584137,1939,57.05378547033601,High
1,1,1,1,0.37507502350423105,952861.4201751181,673,43.69295743211103,Medium
1,1,0,1,0.8733289529099255,382429.97324233985,13540,68.59787321115031,High
0,1,1,0,0.5439990617480444,627783.8132396025,8859,76.46277251530404,Critical
1,1,1,1,0.4385875521625555,887873.821880245,3716,44.66799529030983,Medium
1,1,1,1,0.8103864608656673,404077.75657799625,1064,51.60581606617656,High
1,1,1,1,0.2435612492238377,477743.1528506857,13008,32.160398414751,Medium
1,1,1,1,0.8601854434355192,922972.8959108811,3167,59.68383776170134,High
1,0,1,1,0.5388293945649275,550241.9530301137,13584,54.87086533507846,High
0,1,0,1,0.9000581576731365,799609.9382650921,9822,74.20355556032133,High
0,1,0,0,0.20161253105575916,935623.8362227709,13342,79.70112861885495,Critical
1,1,0,1,0.9360630760024259,571058.038556002,4306,63.336900488398584,High
1,1,1,1,0.6878767419723901,109186.96899440562,14978,45.434318639905804,Medium
0,1,0,0,0.6183285268023856,821699.9537743888,6221,89.29486079087178,Critical
1,1,0,1,0.42206751948300736,817782.1653963036,16790,62.89761393492982,High
0,1,1,1,0.9563149999657241,114985.1943435154,8596,62.6754335254151,High
1,1,0,1,0.44391962831151277,548118.151615561,13015,52.553373327100346,High
0,1,1,1,0.49854295244757585,487085.6354523244,8657,61.55518552058506,High
0,1,1,1,0.7814981085853125,847162.9327063953,9811,64.97045883096558,High
0,1,1,1,0.2848424296127061,274627.8324576649,17381,50.05780001571014,High
1,1,1,1,0.2914953128137918,426277.7082860009,1524,31.19401586190047,Medium
1,1,0,1,0.77529768762122,604791.0447391338,2726,55.061836218397055,High
0,1,1,1,0.12857978919010793,517245.1926410183,19092,52.632616548711795,High
1,1,1,1,0.8229645202930234,955034.2746935518,17193,55.70579909370106,High
1,0,0,1,0.6251750083098483,960657.327732793,2190,73.46239761584866,High
1,1,0,1,0.539083766403271,81572.49078440288,19983,49.74933333118091,Medium
0,1,1,1,0.22910938217988153,297846.99229483557,2381,47.14943317226961,Medium
0,1,1,1,0.7863681693444088,7534.8157115707745,15762,63.720890328403826,High
1,1,1,1,0.8049530895087492,417860.3485046831,3576,50.90846398859465,High
0,1,1,1,0.4829418678765178,662139.0528812694,10238,62.81501053881887,High
1,0,1,1,0.3891689748572088,471284.78108586493,19272,53.06479519407786,High
1,0,1,1,0.24616183752393983,67181.87356014337,8891,52.03968210645927,High
1,1,0,1,0.7542340170891749,195956.2375002629,6253,52.04895559547281,High
1,1,0,1,0.6394519231267062,173291.34830044647,3759,46.43925004070219,Medium
1,1,1,1,0.20663102936685773,511128.28975892364,4897,31.070198556389304,Medium
0,1,1,0,0.7944680796849007,677680.0157428927,4735,69.70627274182871,High
1,1,1,1,0.8822053133584595,316325.4231506184,871,48.837352140398984,Medium
1,1,1,1,0.05924726274824588,130460.06434363555,16123,20.31812823950671,Low
0,1,1,1,0.7724206380240413,798597.648072569,2649,61.193476241846795,High
1,1,1,1,0.8528019334276525,858361.8368159266,10108,63.751926579824236,High
0,1,1,1,0.991507899474547,276488.2134447507,2167,70.4067477605037,High
1,1,1,1,0.23760149893736693,420747.70236120775,16212,31.47636325803575,Medium
0,1,1,1,0.3710032052142528,81931.1026264654,16170,45.52385406745002,Medium
1,1,1,1,0.9661910922008791,227697.2631939599,13661,54.38175543631893,High
0,0,1,1,0.09401555029358444,767000.3780501842,14311,60.87395075929162,High
1,1,1,0,0.5237078439147541,365197.8896075416,7880,50.539315310750894,High
1,0,1,1,0.5067445798378877,604692.2654017522,15674,59.47000703467685,High
0,1,1,1,0.6065477388811636,946184.4803832838,9770,61.04918748899379,High
1,1,1,1,0.3307926148462901,723637.8458210945,18220,39.265904889987624,Medium
1,1,1,0,0.9259180886717914,453452.18461375334,2970,55.05632182119276,High
1,0,1,1,0.2700612609590728,366880.31036577374,5263,50.29526087181296,High
1,1,0,1,0.6496955175844024,190527.01496096558,13453,49.94334574625085,Medium
1,1,1,1,0.49592702275493616,756140.0729805763,9196,37.52882380265025,Medium
1,1,1,1,0.2666734524800799,112425.21915954085,16697,35.8182508559676,Medium
1,0,0,1,0.188853795722427,61393.69037884046,6665,55.51314715961094,High
1,0,0,1,0.956562124257659,104828.6752640597,7868,73.80222608818258,High
1,0,1,0,0.5612914615957859,242905.38686472896,4768,71.36934291558445,High
1,0,0,1,0.6041909122244418,627123.414870051,1875,73.80343486585382,High
1,1,1,1,0.7828954590419783,861330.133337837,6114,55.85288342440133,High
1,1,0,1,0.08122665859978317,992622.4030611014,9686,46.3148192838125,Medium
1,1,1,0,0.7137642677967787,731484.1478100327,17271,68.9556050243032,High
0,1,0,1,0.16514013757232038,145977.09568062035,8995,52.65911456612044,High
1,0,0,1,0.7404810850764559,277704.75812949013,6179,65.39421421294331,High
1,0,1,1,0.14132867162737728,131986.7442733701,16155,45.468074618583216,Medium
1,1,0,1,0.8324936998735962,115551.78151378398,8366,54.87963161088979,High
1,1,1,1,0.6810162607270125,567732.6485413827,9175,48.859722179458075,Medium
1,0,1,1,0.3858902888524204,906723.0569068515,16803,63.127625423713894,High
1,1,1,1,0.35883444390258346,684326.3613353055,3868,36.50009865883696,Medium
1,1,0,1,0.14894706355591958,800650.1972603665,10121,44.517350528524716,Medium
1,1,1,1,0.9040533557661166,508096.7613570747,17250,57.692849922634494,High
1,1,1,1,0.11852927284881243,475321.1046537892,11059,32.642755685004005,Medium
1,1,1,1,0.4720773885291256,937484.5661876614,18980,44.30491436510746,Medium
1,1,1,1,0.2365184547898035,721964.6380655572,7273,34.789458604458694,Medium
1,1,1,1,0.996327508019026,459341.11060893314,6314,47.119636963064075,Medium
0,0,0,1,0.5858440515186982,332582.446511565,12407,84.17843916278532,Critical
1,1,0,1,0.1495845033910128,93127.49311787327,4219,37.693608713549985,Medium
1,1,1,1,0.6675639976218071,820982.9110528687,17362,48.03062673994207,Medium
0,0,1,1,0.9916090172225513,169323.69289933093,8562,75.39706980633918,Critical
1,1,1,1,0.605043280615374,515015.82931046985,8495,46.09040854116596,Medium
1,1,1,1,0.4573790945561945,637279.2393587148,2422,39.1836560232848,Medium
0,0,1,1,0.2932701216186546,744078.1052641624,11482,66.21782078092723,High
0,1,1,1,0.09212341482876796,83343.55811649296,2426,42.07490216291068,Medium
1,1,1,1,0.22824629898988757,10686.138978628245,8903,27.307342741507938,Medium
1,1,1,1,0.5536207795648738,706008.4958445803,4093,36.432847053715136,Medium
1,1,0,0,0.7537856986495822,454391.27475976606,17161,71.09131839554473,High
0,1,0,1,0.8779308902296497,181135.35989830643,7042,80.22261009216555,Critical
1,1,1,1,0.7937122503726705,982027.4120561833,11251,58.80393071088606,High
1,1,1,1,0.12546520137241768,791354.1552525123,2093,35.83119966554482,Medium
0,1,1,1,0.7734598850130467,578513.0611603787,18735,68.81334383267281,High
1,0,0,1,0.5816045461458056,702107.0928956881,6975,69.51523566504319,High
1,1,1,1,0.4691075575048237,155023.45644708537,5494,32.43827502747128,Medium
1,1,0,1,0.5727641184720806,962225.1950668718,8360,54.086968919821665,High
1,0,1,1,0.008075328772487511,996367.079047278,10123,47.98424954930407,Medium
0,1,1,1,0.06773024297102681,648445.5097387702,10154,53.90180703338322,High
1,1,1,0,0.5258492790729812,668312.601442752,12471,57.13980811572905,High
0,0,1,1,0.1736192494815576,704458.5257353936,9098,70.99517198989248,High
1,1,1,1,0.5455409521334332,665786.2234387675,16241,38.923606793871066,Medium
1,1,1,1,0.35421357187481517,438540.8284422121,11822,37.78644952152283,Medium
0,1,0,1,0.9074120206747527,540676.2372208876,19500,88.88178376677817,Critical
1,1,1,1,0.9496834273044537,282726.19749017316,9403,49.858848214535726,Medium
1,1,1,0,0.9797841130685195,446847.91638211405,16285,68.95907749240244,High
1,1,1,1,0.8989379958828186,436103.3059961682,14431,49.04886567776159,Medium
0,1,1,1,0.9858908511923329,288140.4223133511,5759,63.73498994217578,High
1,1,1,1,0.7061471257393618,786704.8194872305,12988,51.520390873597236,High
1,1,1,1,0.9605422799010515,409672.00437634723,12350,51.60397017499686,High
1,1,1,1,0.6417924654568271,551715.2789668076,10976,44.065751353225394,Medium
1,1,1,1,0.8092142068857202,156090.5231859555,2036,44.29562670287728,Medium
0,1,1,1,0.1319099927237103,474966.90018061316,2390,37.82110432162682,Medium
1,1,1,1,0.682599587602558,761455.3312034726,15646,59.968307506939134,High
1,1,0,1,0.9311033093352596,444525.63910692435,1457,58.760751767671806,High
1,1,1,1,0.5400482415327627,557741.3838472018,13306,40.61378947357957,Medium
1,1,0,0,0.18681971353030924,701706.584116557,2959,55.83854052663675,High
0,1,1,0,0.5268885607250015,388975.57461702905,17635,66.07972383185133,High
1,0,1,1,0.7069409940594883,353282.5525747202,6393,55.70614584005145,High
0,0,1,1,0.7697884990973979,85741.95807126195,12619,72.73820895573445,High
1,0,1,1,0.5237020099319839,582272.3943632249,7581,62.20376042457743,High
1,0,1,1,0.2173680242186501,706958.5490631191,4121,56.935832921655745,High
0,1,1,0,0.9266887885787474,581252.4615056033,13489,84.11911279356029,Critical
1,1,1,0,0.7736174164533571,283525.34509198536,7487,53.9011952430447,High
1,1,1,1,0.270688400617604,262336.8762985272,12534,33.49448614930016,Medium
0,1,0,1,0.8118129173963744,159487.6132061105,7823,65.49187021790128,High
1,0,0,1,0.3478626495180591,46990.83099021284,511,54.98663452611634,High
1,1,1,1,0.31243134466838074,426878.0362261903,4767,37.33229071333932,Medium
1,0,1,1,0.8630766273471442,160520.321251864,4098,64.23879011119195,High
1,1,1,1,0.8732352068171213,690797.7009908989,4906,54.31339152633134,High
1,0,1,1,0.39848140281897915,961733.0095030937,1618,58.27386935726762,High
1,1,0,1,0.008922805081564511,73481.55558502056,15080,36.134068487472106,Medium
1,1,1,1,0.1865656213999919,892955.7836710087,2504,36.877262389372596,Medium
0,1,1,0,0.9092963282245586,657716.0884975052,16947,82.61063903993697,Critical
1,1,1,1,0.8987493370550578,860278.980709475,6166,60.08603585108586,High
1,0,0,0,0.4533447480934476,154958.85119297236,7109,74.20055028933756,High
1,1,1,0,0.3041167072758786,906482.028551954,10028,54.94219338544569,High
1,1,1,1,0.3027482921051716,957871.8214583227,12345,44.164075678100446,Medium
1,1,1,1,0.8971948026285381,906714.1089524458,7627,55.54080912827031,High
0,0,1,1,0.3247333109755165,785499.6314432919,19301,80.00780533457075,Critical
1,1,1,1,0.5115802597401096,90304.2572601016,16963,42.69292246040161,Medium
0,1,0,1,0.7310110505928978,220731.0713092244,17936,75.67775440275845,Critical
0,1,1,0,0.20948104160941883,913135.2111075522,19951,70.30969660818054,High
1,1,0,1,0.25383908158589363,229424.29722679447,16359,45.18039049009665,Medium
1,1,1,1,0.3580618930951268,347714.03231708653,12445,38.712937599401734,Medium
1,1,1,0,0.65422338934739,50476.89455717785,2191,51.52318443466204,High
1,0,0,1,0.8174906511463279,628093.0046150305,16771,74.87063212839621,High
0,0,1,1,0.5467057633309995,563300.9222692845,8118,81.72903016077281,Critical
0,1,0,1,0.13292873664962368,961771.6679076564,5579,54.5713896741358,High
1,0,0,1,0.4462455230697211,892344.6352868648,2821,65.57914837999249,High
1,1,1,1,0.127690722123194,505943.8908620141,19875,29.267934992508675,Medium
0,1,0,1,0.08829716966669532,609337.303052524,19172,60.469048966002624,High
0,1,0,1,0.5896167698514478,413196.8201550164,3901,67.82466526261553,High
1,1,1,1,0.956212111797923,132459.13740781034,9356,48.252678752991976,Medium
1,0,1,1,0.8376118333340594,867790.5954385867,15191,65.5233821180937,High
1,1,1,1,0.774471262542493,549538.581005535,2018,50.77727977469634,High
0,1,1,1,0.7270559658653337,425392.12388592795,2725,58.95137643238616,High
1,1,1,1,0.8971278571356976,68465.40603443663,15878,47.68359538206486,Medium
1,1,1,1,0.7528350841427777,665383.4083547242,18877,62.72233066659315,High
1,1,1,1,0.6268773453007714,399664.9057557419,5660,42.04715018314062,Medium
1,1,1,1,0.36468008027372034,253695.8662800869,17144,37.43270696438116,Medium
1,1,1,1,0.10094388985979275,876753.2717691339,18169,36.92036346464571,Medium
0,0,1,0,0.4610333638440104,183631.83433241237,886,81.34482071637433,Critical
1,1,1,1,0.9247842361453673,515019.87444171525,1753,55.83774030100312,High
1,1,0,1,0.5831002653751526,795756.0186235015,6320,59.5773383717513,High
1,1,1,1,0.18450417989513357,849074.7731126775,19677,41.092015923936074,Medium
1,1,1,0,0.6490233084808439,818705.399919617,9099,62.388504249725884,High
1,0,1,1,0.46546223408050447,896626.3353065039,12129,71.33316190833351,High
1,1,1,1,0.9313800885829664,142357.37756159494,909,48.18754842160114,Medium
1,1,1,1,0.1609399100620026,940458.5323915335,8868,35.66741690367728,Medium
1,0,0,1,0.7120117485067625,10802.93249616282,16333,68.4141438516849,High
1,1,1,1,0.6816024648068016,255904.0017507661,2251,41.35219404302383,Medium
1,1,0,0,0.9835415785215047,84038.74621081774,5495,69.75537353743914,High
0,1,1,1,0.5649121266184387,945533.135171516,16469,66.8111245757817,High
0,0,1,1,0.87157403593364,423935.65336590254,7455,81.09711953622555,Critical
1,1,0,1,0.024713937531430696,315269.4048782926,4368,36.35202876153983,Medium
1,1,0,1,0.12289196822413262,167087.46353097004,781,34.53424314846698,Medium
0,1,1,1,0.3459385728465305,155817.90744045353,12230,50.34069848348199,High
1,1,0,1,0.6193273971572378,613931.6860429521,9160,57.4006338409585,High
0,1,1,1,0.44907934496740864,47084.16639242352,1734,53.65166618928232,High
0,1,0,0,0.20269624734658886,594330.3752315523,13809,73.76954913138455,High
1,1,1,1,0.5892037398914345,774649.3721988065,4891,42.49040300246878,Medium
1,1,0,1,0.5666990593413628,601014.8669588327,7257,57.94464698132292,High
0,1,1,1,0.5244474785208486,826578.7680459591,3269,65.08136221058888,High
1,0,1,1,0.09055611211069814,265258.7040484576,19781,39.28777298531305,Medium
1,1,1,1,0.9270254927562308,77171.51761165586,4431,46.13509340244251,Medium
1,1,1,1,0.5922553037014364,720990.616923509,5708,46.028391051395595,Medium
1,1,1,1,0.26399174719865726,828130.3903912739,8931,43.366439362889,Medium
1,1,1,1,0.6874181903945207,501676.5365654541,10596,49.33288722757364,Medium
1,1,1,1,0.3179079908688873,820616.9399887553,13686,45.51482184503322,Medium
0,1,0,1,0.5058560267744259,457919.1554552663,10464,70.51648308359616,High
1,1,1,1,0.34113177105898296,198527.63392245953,11391,36.567251930864586,Medium
1,0,0,1,0.8803940265376929,474394.0176068781,9811,82.66621586582416,Critical
1,1,1,0,0.9939805845349302,215950.6489516182,3558,60.61880247418999,High
1,1,1,1,0.1611820653278987,472031.5707880056,19791,35.822129968028285,Medium
1,1,1,1,0.023578950556596867,147551.5591789345,7381,22.751646795649098,Low
0,0,1,0,0.21932250698204248,185562.0714266194,12980,71.52522535834376,High
0,1,1,1,0.5899519830976134,882912.7654771612,17376,67.05572717983375,High
1,1,1,1,0.17395113957753305,115858.18060556108,11607,32.93068840053706,Medium
1,0,1,1,0.8114844246061533,224274.2800954033,12008,61.15858823426641,High
1,1,1,0,0.4086705767944424,995520.0506216537,3412,58.841783530106035,High
1,1,1,1,0.6105327407141296,576018.5160907866,16695,53.57654911328367,High
1,1,0,1,0.4556178416228589,585819.2171594658,16264,58.1779969407503,High
1,0,0,1,0.9033279216189536,844970.876422333,7300,78.56459388201003,Critical
0,1,0,1,0.03513533706227778,524319.6364889574,6759,49.794589699863636,Medium
1,0,0,1,0.7293018956565996,221781.95348345477,10017,60.50386339528136,High
1,1,1,1,0.6521721333408667,422466.5563007842,15765,50.36748070418085,High
0,1,1,1,0.6495150309857599,755001.253630462,17729,54.79436137497457,High
1,1,0,0,0.41398939303820514,872448.4384433901,12285,66.15639788891644,High
1,1,1,1,0.01567522847589753,273203.8249982952,620,22.24062158736554,Low
1,1,0,1,0.6892407219679578,261975.26413919326,12723,55.29463990569429,High
1,1,1,1,0.8294712128082533,327608.20620779565,5553,45.525198443141456,Medium
0,1,1,1,0.08523031098734812,596210.6998561777,9422,41.47737463405949,Medium
1,1,1,1,0.4416175042439686,278509.06560634513,2353,37.629000149377774,Medium
0,1,0,0,0.1625948539470542,893136.9254605925,5416,78.16190184682975,Critical
1,0,0,1,0.6109377864296083,978007.5887163139,17623,78.64160446468821,Critical
1,1,0,1,0.7856048763590366,679119.9224946349,6972,56.92462880873058,High
0,0,1,0,0.6667065649274063,970299.6960522451,17755,99.22611498057066,Critical
1,1,1,1,0.31806007048588547,287850.46849926974,16289,35.75776421254644,Medium
1,0,1,0,0.13973270283238381,815170.3531855431,12364,65.53189640032274,High
1,1,0,0,0.7942681460504623,678444.6398447577,8533,74.45153946002122,High
1,1,1,1,0.32391685849269214,263191.8306640371,18736,30.245076329380503,Medium
1,0,1,1,0.02213983174442613,318407.2802446674,9235,34.38923851967142,Medium
1,0,1,0,0.5714212143492508,488625.6665033851,13512,70.01323133986372,High
1,1,1,1,0.24667731023337836,791643.336534515,996,42.929391962102216,Medium
1,1,1,1,0.8412059983581769,872222.2692052979,15918,53.78659705466711,High
0,1,1,1,0.14325520439077855,633947.0437515061,6978,54.519238907006496,High
1,1,1,1,0.4348008490592503,721576.3722243299,10769,46.84287170811218,Medium
0,0,0,1,0.2531302036110118,263849.53761497233,14357,83.29263594055638,Critical
1,1,1,0,0.6896016192210813,741071.5497781724,19247,66.2357458542723,High
1,0,1,0,0.5485309093574215,604979.8129916097,9151,69.85779856364361,High
0,1,1,0,0.790987719248596,222920.90524629026,7377,67.02593326967249,High
1,0,0,1,0.4586125752236522,950186.9716023997,1931,73.38906060505609,High
1,0,1,1,0.004808431544395586,512859.6094148573,6890,43.019124464569515,Medium
1,1,1,1,0.2151964805394957,794462.0194596454,15888,38.619673364513595,Medium
1,1,1,1,0.9991571081942736,525612.766807365,10025,53.3093120970605,High
1,0,1,1,0.40534498930951024,932936.7163365057,8044,58.48963690649324,High
1,1,0,1,0.6202351078862255,141279.38463779833,4873,45.71758403171951,Medium
0,1,0,0,0.9049316080587572,546154.6257705578,1816,85.68346027407749,Critical
1,1,1,1,0.020524182145088443,25155.002059851773,4902,30.119803536788098,Medium
0,1,1,1,0.6596073963973953,197393.59253811406,13884,55.703241338401114,High
0,0,1,1,0.28837697397843676,281026.5046037107,9064,64.7152113120042,High
1,1,1,1,0.2792482553524315,472610.071097347,933,33.13497114793114,Medium
1,0,0,1,0.22485140324830688,820172.6574240963,10435,60.77670704348101,High
0,1,1,1,0.8227292162911598,466654.5005664924,6453,66.37441473360204,High
0,1,1,1,0.3729477324464945,561187.1995083941,16623,58.678550676588145,High
1,1,0,0,0.06711653826042574,924054.3606813104,18277,60.82563537879771,High
1,1,1,1,0.09685115788316312,756532.464502061,15358,40.26715991718518,Medium
1,1,1,1,0.14861436268680206,50203.3882154046,19625,28.5175402683187,Medium
1,1,1,1,0.8989275872509253,176462.5907215568,15530,49.32868568832788,Medium
1,1,1,1,0.42744342650734246,38217.51213126723,14896,38.38478943090445,Medium
1,0,0,1,0.9160493395995208,69056.26077848481,7126,69.21583082090054,High
1,1,1,1,0.8174794727621244,338854.8019879476,16905,55.923922626834376,High
1,1,1,1,0.837882621257848,727858.5038662537,1014,49.061557678463735,Medium
1,1,1,1,0.28683181113183265,244352.89277058735,11490,36.86953188653771,Medium
1,1,1,1,0.2713144127095357,392286.26247153763,11761,36.038981465750005,Medium
1,1,0,1,0.560068379837828,393874.6614436194,11572,53.40597591754811,High
1,1,1,1,0.41792496198995077,590306.5503422939,5278,43.89907546116877,Medium
1,1,0,1,0.5090606883003467,892919.0071650376,15693,62.543466286110466,High
1,1,0,1,0.053204201857699474,983227.2834305901,1493,42.12319183545044,Medium
1,1,0,1,0.971590191262528,604610.9643278815,14826,64.89955685456414,High
0,1,0,1,0.05816880784012313,505070.4798386406,10064,55.15169780361092,High
1,1,1,1,0.17883129766188732,681875.685033199,2088,34.781969852608654,Medium
1,0,0,0,0.6782005248352581,668031.2474220225,15141,90.54983293744797,Critical
1,1,1,1,0.15550155172858315,523945.8626758763,14821,29.479545115102432,Medium
0,1,1,1,0.10686992770778903,736956.2988174959,19565,55.8654126470345,High
1,1,1,1,0.15362038137092215,491271.40298490657,16557,36.62345217032211,Medium
1,0,1,1,0.0619202432164091,996458.4262520463,18263,60.08304192703513,High
1,1,1,1,0.25131874025834433,48997.30344690601,16578,26.440037431514085,Medium
1,1,1,0,0.2711192710148146,443215.6217674187,5888,47.16239383216256,Medium
1,0,1,1,0.4986220875483217,397024.34390558215,19449,59.42000232913301,High
1,1,1,0,0.43872251720477506,770303.9569468721,19184,52.90974786897773,High
1,1,1,1,0.47371341514884513,190825.35640741527,9800,35.207590266791684,Medium
1,1,0,1,0.6160395042089026,434075.49800772604,12317,50.943152729201444,High
1,1,1,0,0.23096143124954382,697944.5366550107,2710,46.40041561920231,Medium
1,1,1,1,0.13470413109189516,603191.8663168112,9797,39.071911535836826,Medium
0,1,1,1,0.8788782786455436,545121.8314766183,13377,72.3036920145226,High
1,1,1,0,0.6339413395689513,434955.1324058273,647,53.83304110494944,High
0,1,1,0,0.060663293934799634,752008.8002439591,4008,66.82274753466724,High
1,0,1,1,0.9610516499008203,646425.127910271,6179,69.3415729141666,High
1,1,1,0,0.6930685022684089,874711.0253460137,3726,59.089172140147994,High
1,1,1,1,0.15170464208701162,732998.8864498436,6603,38.905517234603465,Medium
0,1,1,1,0.9691344316764007,140407.56444974724,16447,67.16981730416184,High
1,1,0,1,0.3654073432496331,619538.0417646209,10868,50.58092436810443,High
1,1,1,0,0.9845100798647702,44538.433227170215,1793,56.80612639458255,High
1,1,0,1,0.10327562939328849,387370.8622928873,8681,40.257884000881326,Medium
1,1,0,1,0.15996921703549571,411937.7067217761,17299,46.572917706674296,Medium
1,1,1,1,0.6574195508748442,854882.9034338018,7478,53.23204791564542,High
1,1,0,1,0.02214346516607324,180371.70677715464,3581,36.81027305711799,Medium
1,1,0,1,0.018689641218235686,643541.5049232855,3389,39.96928202401412,Medium
1,1,1,1,0.7919828322249004,192387.02258563845,10292,44.55047072008156,Medium
1,0,1,1,0.16778033173982032,948670.1511977942,12965,56.663134301720774,High
1,1,1,1,0.9187899925876073,529496.9326482133,7187,49.38233785418372,Medium
1,1,1,1,0.4258961621713717,708213.7648284782,3597,37.88030601176018,Medium
1,1,1,1,0.8736523542992757,646545.3904770071,3768,57.24067940298698,High
1,0,0,1,0.41776358408652847,303638.5239698891,5337,61.2657016929496,High
1,1,0,1,0.53023000497214,901197.7604231269,12241,56.356217738043725,High
0,1,1,1,0.3165141616764128,627248.6687156631,18660,54.569790410831786,High
0,1,0,1,0.6580764177559352,510318.01939754165,7039,68.73779305980665,High
0,1,0,1,0.31820116594306613,528360.6934495687,8331,65.03576519254786,High
1,0,1,1,0.22317009785004926,890690.5241422043,16460,63.50694687509367,High
1,1,1,0,0.08104731196270076,59119.472834270106,8639,35.426523137855156,Medium
1,1,1,1,0.05766934782784672,389062.09209108714,10766,22.253495087861054,Low
1,0,0,0,0.30597435320228894,841627.527819013,1007,78.84168168506633,Critical
1,1,0,1,0.7364733452492555,37515.24692569586,17586,47.478593295175095,Medium
0,0,1,1,0.2056200663436163,639181.2193221356,6771,64.71927059552593,High
0,1,1,1,0.2992274501394966,403264.18313986703,12179,57.68237317910615,High
0,1,0,1,0.9051714185221239,204583.47050203008,7062,66.84687832301975,High
1,0,0,1,0.6391574958113206,611404.8672570058,14467,71.13600902526997,High
1,1,1,1,0.9197223894219765,831061.0029954698,3991,52.019098477211955,High
1,1,1,1,0.9112260340036341,467339.55434626254,1323,44.5236910817688,Medium
1,1,0,1,0.06341068248568993,146737.389421015,10385,34.0315576628385,Medium
1,1,1,1,0.9550093249283648,306151.2198219627,7187,49.19000576092349,Medium
1,1,1,1,0.05117795906125566,981353.250049017,3650,41.53711946612213,Medium
1,1,0,1,0.9256189177484868,111091.8867238575,3627,53.63935867884494,High
1,1,1,1,0.5467334366567159,160715.02018564753,3408,38.9466733309716,Medium
1,1,0,0,0.5331895828773915,990177.847909871,13865,80.47489051534247,Critical
0,0,1,1,0.713264062619819,882101.4236879178,8140,90.99005718286064,Critical
1,1,1,1,0.87921127076173,707128.744735747,14343,53.77652446940269,High
0,1,1,1,0.6170045556612569,150983.25346103415,4818,60.186218045621764,High
1,1,1,1,0.4253998537813215,240549.14985161368,9844,38.969440803532706,Medium
1,1,1,1,0.11188934298477349,180182.20406530294,14469,34.09811480440308,Medium
1,1,1,1,0.7892093058948786,630954.8550105958,7524,46.70298441401606,Medium
1,1,1,1,0.12829349247080513,398868.8877403843,6359,29.30674955298447,Medium
0,0,0,0,0.726365861199243,47779.13619509366,16686,96.68454184306354,Critical
1,0,1,1,0.527924945782026,291292.3027265041,6771,48.292618107718766,Medium
1,1,1,1,0.3858359247580685,860653.2260646513,6641,41.52828834145717,Medium
1,1,1,0,0.6129863862533677,796042.333414664,13257,57.64206495148182,High
0,1,1,1,0.772356086074543,643011.8039692142,10900,65.11262306091687,High
1,1,1,0,0.941139618450621,85543.51419413953,13302,59.19417081624639,High
0,1,1,1,0.2646968828377999,882790.8191395487,12152,69.07213353394894,High
1,1,0,1,0.9471301602116983,534517.8087482548,1381,63.10310573093498,High
1,1,1,1,0.960948045987792,494576.01003004704,3071,46.41665779303991,Medium
1,1,1,1,0.8136305144796802,934063.576982224,12052,58.00490622686665,High
1,0,1,0,0.8814371749423491,8844.02692507713,12252,62.05663497491504,High
1,1,1,1,0.6924275137171717,555897.2068347732,17934,53.25401853831581,High
0,1,1,1,0.03909721993128468,791244.3911887062,868,51.4819011084492,High
1,1,0,1,0.5750785447053921,63690.47465551414,2416,40.180229976607656,Medium
1,0,1,1,0.747204562960772,357172.06741486926,14958,64.50560859724517,High
1,0,1,1,0.941703134706335,977485.1845197069,13502,75.47743716294784,Critical
1,1,1,1,0.5704518470188736,211786.05165664764,12124,37.31460006008747,Medium
1,1,0,0,0.7942006782573834,531179.4334059553,11059,78.45065990186747,Critical
1,0,1,1,0.705038717544494,746069.0260345552,11373,64.70167362341513,High
1,1,1,1,0.28080288854758184,390373.8525069356,4262,35.1904497035045,Medium
1,0,1,1,0.15472807515135856,407873.2466577361,5919,45.07866576131785,Medium
1,1,0,1,0.7509053286779004,63268.35210326942,15365,59.08181984973861,High
1,1,1,1,0.2337683611795074,190093.34842065052,11781,30.590125654999778,Medium
1,1,1,1,0.24469155463014092,880609.2255155881,18094,41.212361056245776,Medium
1,1,0,1,0.6439462387006476,818317.6404167509,2226,58.898867974167416,High
1,1,1,1,0.7890684640295285,304638.5222630683,3821,40.06871591858951,Medium
0,1,1,1,0.5823320928612362,381711.29898092215,18104,67.50408142364581,High
0,0,1,1,0.8849831538790712,440410.42362204596,4536,85.79213441057624,Critical
1,1,0,1,0.21144326925067447,345943.6282742695,4490,40.744102369479144,Medium
